Song,Artist,Average_Rank,Max_Rank,First_Week_on_Board,First_Rank_on_Board,Last_Week_on_Board,Last_Rank_on_Board,Weeks_on_Board,track_id,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,tag,year,views,features,lyrics,id
Draco,Future,77,46,3/8/2017,46,4/26/2017,83,8,67dyMPOUsbZ9Yg06PnfAAh,9,4YtTX4GPvBvewbJvBfXCS2,FUTURE,8/4/2017,"🔥💵 Hip Hop, Rap, Heavy 808's - New School",3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.804,0.456,8,-7.44,1,0.0468,6.68e-4,0,0.31,0.165,130.014,225135,rap,2017,487723,{},"[Intro]
Yeah, Pluto
You better not raise your voice at me (You)
You know I got a pimp degree (You know)
Yeah, Pluto (You know)

[Chorus]
Draco season with the bookbag (You know)
Rat-tat got a little kickback (You)
Hundreds on hundreds got a good batch (You know)
You ain't never ever get your bitch back (You)
You ain't never ever get your bitch back (You know)
You ain't never ever get your bitch back (You)
You ain't never ever get your bitch back (You know)
You ain't never ever get your bitch back (You know)

[Verse 1]
Lamborghini doors when I lift off (You)
They done fucked around, got a nigga pissed off (You know)
Nice little thot got a stiff arm (You)
Did the Heisman on the ho, got the stiff arm (You know)
Fuck all that biting like Tyson or Holyfield (You)
Whoa, whoa, whoa, whoa, whoa, whoa (You know)
A couple of pills and I got my soda filled (You)
Whoa, whoa, whoa, whoa, whoa, whoa (You know)
Break out a sweat, I go head over heels for these mils (You)
Whoa, whoa, whoa, whoa, whoa (You know)
She thinks she the one but to me she ain't nothing but a thrill (You)
Whoa, whoa, whoa, whoa, whoa (You know)
I've been drippin' like a God, what else? (You)
I been dodgin' all the flage, what else? (You)
I been fillin' up garages, what else? (You)
I gave her her first ménage, what else? (You know)
Uh, close your eyes, eyes, eyes (You)
I'm about to slide, slide, slide (You know)
Wonder why, why, why (You)
I stay in the sky, sky, sky (You know)
Pink molly, let me dance with her (You)
Freestylin', let me dance with her (You)
Sky-Dweller, it was sentimental (You)
Rose gold, it was cinnamon
[Chorus]
Draco season with the bookbag (You know)
Rat-tat got a little kickback (You)
Hundreds on hundreds, got a good batch (You know)
You ain't never ever get your bitch back (You)
You ain't never ever get your bitch back (You know)
You ain't never ever get your bitch back (You)
You ain't never ever get your bitch back (You know)
You ain't never ever get your bitch back (You know)

[Verse 2]
Fucking my bitch by the change (Change)
Want me to jump out the stage (Jump out the stage)
I wanna jump in the air (Yeah)
You know the love ain't fair (You know)
You killin' then show us the proof (You know)
I already got the juice (You)
Chain different colors like fruits, uh (Fruits)
I like to hang out the roof (You)
I got to train my bitches (Let's train 'em)
I'm putting chains on my bitches (I'm putting chains on 'em)
I'll pull some chain on the snitches (I'll pull some chain on the snitches)
I'm focused, I'm back on my mission (Yeah)
Flex on a nigga, no apologies (Flex on 'em)
Molly off-white, done got to me (Flex on 'em)
Playing hockey with the ice in the Major League (Yeah)
35 bitches at the St. Reg (Yeah)
Fall back shooter like KD (Every day)
Back in the kitchen with the Curry (Curry)
Pullin' up with Xan', can't hurt me (Hurt me)
Pineapple drink lookin' syrupy (Syrupy)
56 nights, I was dirty (56)
Styrofoam cups servin' patients (Woo)
Heard you been talkin' 'bout the kid (Kid)
Knowin' damn well that's a flagrant (Technical)
I cancel two bitches (Cancel 'em)
I got me some new bitches (Got 'em, got 'em)
Come check out how I'm living (Check out how I'm living)
I got me some new drippy (I got me some new drip)
I got me some new drip (Got me some new drip)
She ain't got nothing to do with it (Nothing to do with it)
I'll give my bitch to you (I'll give my bitch to you)
If that what she mean to you (If that what she mean)
[Chorus]
Draco season with the bookbag (You know)
Rat-tat got a little kickback (You)
Hundreds on hundreds, got a good batch (You know)
You ain't never ever get your bitch back (You)
You ain't never ever get your bitch back (You know)
You ain't never ever get your bitch back (You)
You ain't never ever get your bitch back (You know)
You ain't never ever get your bitch back (You know)
Draco season with the bookbag (You know)
Rat-tat got a little kickback (You)
Hundreds on hundreds, got a good batch (You know)
You ain't never ever get your bitch back (You)
You ain't never ever get your bitch back (You know)
You ain't never ever get your bitch back (You)
You ain't never ever get your bitch back (You know)
You ain't never ever get your bitch back

[Verse 3]
Yacht cruisin' in the deep
I'm twisted up, I got geeked
Misbehaving with your freak
Can't tell she got teeth
I was in her mouth like veneers
Stop comparing my career
Designer flooded through the crib
Bentley furniture for real
Bought a Fendi couch for my kids
They just want to plug a nigga wig
Charge a half a mil for the gig
Middle fingers up, fuck the pigs
Diamonds fallin' off me, let me jig
Never falling off and never quit
I retired cookin' up a brick
Certified nigga out the 6
Who was wrapping dummies in the zone
I was chargin' 10 for the strong
Keep on goin' in on this song
Keep an F&N at your home
Lesson learned and we moving on
I got Firm niggas, Al Capone
Got my Chi niggas on the horn
Downtown Atlanta I was born",2989255
The Weekend,SZA,50.458333333333336,29,8/16/2017,89,1/24/2018,46,24,6gU9OKjOE7ghfEd55oRO57,76,76290XdXVF9rPzGdNRWdCh,Ctrl,6/9/2017,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.487,0.366,8,-9.405,0,0.0531,0.241,0,0.126,0.161,68.191,272187,rb,2017,2508637,{},"[Verse 1]
You say you got a girl
Yeah, how you want me? How you want me when you got a girl?
The feelin' is reckless, of knowin' it's selfish
And knowin' I'm desperate
Gettin' all in your love, fallin' all over love, like
Do it 'til it hurts less
Hangin' out the back, all up in your lap
Like is you comin' home? Is you out with her?
I don't care, long as you're here by 10:30, no later than
Drop them drawers, give me what I want

[Chorus]
My man is my man, is your man, heard it's her man too
My man is my man, is your man, heard that's her man
Tuesday and Wednesday, Thursday and Friday
I just keep him satisfied through the weekend
You like 9 to 5, I'm the weekend, oh-oh
Make him lose his mind every weekend
You take Wednesday, Thursday, then just send him my way
Think I got it covered for the weekend
[Verse 2]
I gotta say, I'm in the mood for a little bit more of that
I mean, I'm sayin', what kind of tease is two days?
I need me at least 'bout four of them, more of them
More you on me, on us, just tell me you want me, yeah
Monday and I'll be at your door, ready to take her place
Ready to give you, what you've been missin' on weekdays
What you've been waitin' for, 10:30, no later than
Drop them drawers, I know what you want

[Chorus]
My man is my man, is your man, heard it's her man too
My man is my man, is your man, heard that's her man
Tuesday and Wednesday, Thursday and Friday
I just keep him satisfied through the weekend
You like 9 to 5, I'm the weekend
Make him lose his mind every weekend
You take Wednesday, Thursday (Don't worry 'bout none)
Then just send him my way (Don't worry 'bout none)
Think I got it covered for the weekend

[Outro]
Ayyy
Bright ideas, we've got bright ideas
Ayyy (Ooh)
Bright ideas, we've got bright ideas
Ayyy (Ooh)
Bright ideas, we've got bright ideas",3113598
She's A Beauty,The Tubes,41.4,10,4/6/1983,82,8/17/1983,100,20,6lnP51cMlqpZ8bwmyVlgvG,45,5VHuYTXOvy0Cx8BqRSRzFn,Best Of,1/1/1992,Classic Rock Greatest Hits,6TeyryiZ2UEf3CbLXyztFA,rock,classic rock,0.694,0.787,2,-9.569,1,0.0363,0.0913,0.0106,0.0562,0.667,111.157,237240,NA,NA,NA,NA,NA,NA
The Search Is Over,Survivor,34.23809523809524,4,4/17/1985,70,9/4/1985,88,21,10b7RJ4vWHQFxpTikfsf6A,31,3jITVhLuMmIAnVpW7jCpk2,The Best Of Survivor,2006,80s Pop & Rock Hits and Album Tracks,0XOIK4m26aeYSD61E5nSVW,rock,album rock,0.514,0.38,3,-10.618,1,0.0311,0.549,0,0.0836,0.175,124.053,253187,pop,1984,14669,{},"[Verse 1]
How can I convince you, what you see is real
Who am I to blame you for doubting what you feel
I was always reachin', you were just a girl I knew
I took for granted the friend I have in you

[Chorus]
I was living for a dream, loving for a moment
Taking on the world, that was just my style
Now I look into your eyes, I can see forever
The search is over, you were with me all the while

[Verse 2]
Can we last forever, do we fall apart
The times it's so confusing, the questions of the heart
You followed me through changes and patiently you'd wait
'Til I came to my senses through some miracle of fate

[Chorus]
I was living for a dream, loving for a moment
Taking on the world, that was just my style
Now I look into your eyes, I can see forever
The search is over, you were with me all the while
[Bridge]
Now the miles stretch out behind me
Loves that I have lost
Broken hearts lie victims of the game
Then good luck it finally struck
Like lightnin' from the blue
Every highway is leadin' me back to you

[Verse 3]
Now at last I hold you, now all is said and done
The search has come full circle, our destinies are one
So if you ever loved me, show me that you give a damn
You'll know for certain, the man I really am

[Chorus]
I was living for a dream, loving for a moment
Taking on the world, that was just my style
Then I touched your hand, I could hear you whisper
The search is over, love was right before my eyes",1262216
Breakaway,Kelly Clarkson,38.13461538461539,3,12/15/2004,3,3/24/2010,169,104,61Qhe2mHSLhUE04QeK4lkD,64,5gDAEao3VxFdbm8vS0koQq,Breakaway,1/17/2004,Today's Hits 2000-Present,6a66cg3HcsjYkisYyQcov6,latin,latin hip hop,0.446,0.701,9,-4.179,0,0.0295,0.0298,8.89e-6,0.0931,0.394,159.958,237000,pop,2004,64310,{},"[Intro]
Da-da-da, un, da-da
Da-da-da, un, da-da
Da-da-da, un, da-da-da-da
Da-da-da, un, da-da
Da-da-da, un, da-da
Da-da-da, un, da-da-da-da

[Verse 1]
Grew up in a small town
And when the rain would fall down
I'd just stare out my window
Dreaming of what could be
And if I'd end up happy
I would pray (I would pray)

[Verse 2]
Trying hard to reach out
But when I tried to speak out
Felt like no one could hear me
Wanted to belong here
But something felt so wrong here
So I prayed (I would pray), I could break away
[Chorus 1]
I'll spread my wings and I'll learn how to fly
I'll do what it takes 'til I touch the sky
And I'll make a wish, take a chance, make a change
And breakaway
Out of the darkness and into the sun
But I won't forget all the ones that I love
I'll take a risk, take a chance, make a change
And breakaway

[Verse 3]
Wanna feel the warm breeze
Sleep under a palm tree
Feel the rush of the ocean
Get onboard a fast train
Travel on a jet plane, far away (I will)
And breakaway

[Chorus 1]
I'll spread my wings and I'll learn how to fly
I'll do what it takes 'til I touch the sky
And I'll make a wish, take a chance, make a change
And breakaway
Out of the darkness and into the sun
I won't forget all the ones that I love (I gotta)
I gotta take a risk, take a chance, make a change
And breakaway
[Bridge]
Buildings with a hundred floors
Swinging 'round revolving doors
Maybe I don't know where they'll take me, but
Gotta keep moving on, moving on
Fly away, breakaway

[Chorus 2]
I'll spread my wings and I'll learn how to fly (Learn how to fly)
Though it's not easy to tell you goodbye
I gotta take a risk, take a chance, make a change
And breakaway
Out of the darkness and into the sun
But I won't forget of the place I come from
I gotta take a risk, take a chance, make a change
And breakaway

[Outro]
Breakaway
Breakaway",198429
All Things Must Pass,George Harrison,61.46341463414634,1,12/16/1970,5,9/1/2021,189,41,6QLFNz62dpOgQTloWuUbNh,58,4I4xtHaIFOzhZfp1NIHkY6,All Things Must Pass (Remastered),11/27/1970,I didn’t know perm stood for permanent (wave),3e6gYPyrTbaB8BWgSHCt5j,rock,permanent wave,0.513,0.569,9,-8.278,1,0.029,0.468,0.00134,0.111,0.441,122.676,226867,rock,1970,72234,{},"[Verse 1]
Sunrise doesn't last all morning
A cloudburst doesn't last all day
Seems my love is up and has left you with no warning
It's not always gonna be this gray

[Chorus]
All things must pass
All things must pass away

[Verse 2]
Sunset doesn't last all evening
A mind can blow those clouds away
After all this, my love is up and must be leaving
It's not always gonna be this gray

[Chorus]
All things must pass
All things must pass away

[Bridge]
All things must pass
None of life's strings can last
So, I must be on my way and face another day
[Verse 3]
Now the darkness only stays at nighttime
In the morning it will fade away
Daylight is good at arriving at the right time
It's not always gonna be this gray

[Chorus]
All things must pass
All things must pass away
All things must pass
All things must pass away",250452
For You,Staind,71.75,63,2/27/2002,75,7/10/2002,86,20,464HG7mt7NNKtKY0Hco8Y8,53,0OwSOrPWyP9batKOhOnaPt,Break the Cycle,5/22/2001,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.318,0.958,10,-2.683,1,0.442,0.0603,4.68e-6,0.0981,0.3,163.089,206200,rock,2001,17789,{},"[Verse 1]
To my mother, to my father
It's your son or, it's your daughter
Are my screams, loud enough for
You to hear me, should I turn this up for you

[Chorus]
I sit here locked inside my head
Remembering everything you said
The silence, gets us nowhere
Gets us nowhere way too fast

[Verse 2]
Your silence, is what kills me
I need someone, here to help me
But you don't know, how to listen
And let me make, my decisions

[Chorus]
I sit here locked inside my head
Remembering everything you said
The silence, gets us nowhere
Gets us nowhere way too fast
[Verse 3]
All your insults, and your curses
Make me feel like I'm not a person
And I feel like, I am nothing
But you made me, so do something
'Cause I'm fucked up, because you are
Need attention, attention you couldn't give

[Chorus]
'Cause I sit here locked inside my head
Remembering everything you said
The silence, gets us nowhere
Gets us nowhere way too fast
I sit here locked inside my head
Remembering everything you said
The silence, gets us nowhere
Gets us nowhere way too fast",1051126
Miami Vice Theme,Jan Hammer,35.77272727272727,1,9/4/1985,59,1/29/1986,100,22,2lNm3PtNIj5DDZa96edje6,1,4VXfAG3xDFDkt6OEuBHLqK,Escape From Television,1/1/1987,80s Pop & Rock Hits and Album Tracks,0XOIK4m26aeYSD61E5nSVW,rock,album rock,0.579,0.91,2,-9.812,1,0.0383,0.565,0.936,0.332,0.875,115.459,147600,NA,NA,NA,NA,NA,NA
It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,80.55555555555556,69,1/27/1988,83,3/23/1988,98,9,2oSpQ7QtIKTNFfA08Cy0ku,67,6gMv3MgFlieOM6Uz5GZBzy,Document (R.E.M. No. 5),9/1/1987,I didn’t know perm stood for permanent (wave),3e6gYPyrTbaB8BWgSHCt5j,rock,permanent wave,0.383,0.893,7,-8.638,1,0.037,0.026,0,0.0251,0.803,205.544,246933,NA,NA,NA,NA,NA,NA
The Way I Feel About You,Karyn White,33.55,12,11/27/1991,84,4/8/1992,70,20,5LLRxnEQAbnQNzLK0mAC2R,29,3Xa92ersI2ffOejB5sNeqP,Ritual Of Love,1991,1987-1997 OLD SKOOL JAMZ,0WicovBbxeB0nvQC6IfuaT,r&b,new jack swing,0.673,0.888,1,-7.056,1,0.0364,0.261,1.34e-4,0.234,0.801,110.772,275467,rb,1991,2699,{},"[Verse 1]
Day after day
Just thinking about you
I can't wait to see your smiling face
Could this be love I'm feeling for you?
I've never felt this way before, no

[Pre-Chorus]
I made a wish upon a shooting star
And, baby, here you are
Just you and me
That's the way it should be
My heart is waiting, it's an open door
Each day I'm gonna love you more
Of this I'm for sure
That's the way I feel about you

[Chorus]
Bye-bye cloudy days
Sunshine's here to stay
Tell the world
That's the way I feel about you
Happy days are here
Whenever you're near
This is clear
That's the way I feel about you
I feel about you

[Verse 2]
I'm so satisfied with you in my life
You're everything I've dreamed of
Ooh, and it feels so good when I'm in your arms
Nothing even matters as long as you're loving me, yeah

[Pre-Chorus]
I made a wish upon a shooting star
And, baby, here you are
Just you and me
That's the way it really should be
My heart is waiting, it's an open door
Each day I'm gonna love you more
Of this I'm sure
That's the way I feel about you

[Chorus]
Bye-bye cloudy days
Sunshine's here to stay
Tell the world
That's the way I feel about you
Happy days are here
Whenever you're near
This is clear
That's the way I feel about you
Bye-bye cloudy days
Sunshine's here to stay
Tell the world
That's the way I feel about you
Happy days are here
Whenever you're near
This is clear
That's the way I feel about you

The way I feel about you, uh-uh-uh
The way I feel about you, uh-uh-uh
All about you

[Bridge]
Every time you hold me in your arms
I look into your eyes and I see happiness
(And my heart just can't deny) what I'm feelin' (deep inside)
I love what you do when you do all the things that you do to me, yeah

[Chorus]
Bye-bye cloudy days
Sunshine's here to stay
Tell the world
That's the way I feel about you
Happy days are here
Whenever you're near
This is clear
That's the way I feel about you
Bye-bye cloudy days
Sunshine's here to stay
Tell the world
That's the way I feel about you
Happy days are here
Whenever you're near
This is clear
That's the way I feel about you

Bye-bye cloudy days
Sunshine's here to stay
Tell the world
That's the way I feel about you
Happy days are here
Whenever you're near
This is clear
That's the way I feel about you",1609821
